Overall Qual,Exter Qual,Bsmt Qual,1st Flr SF,Gr Liv Area,Kitchen Qual,Fireplace Qu,Garage Finish,Garage Area,Mas Vnr Avail,House_Style_1Story,House_Style_2Story,House_Style_Others,Foundation__CBlock,Foundation__Others,Foundation__PConc,Area_Side_East,Area_Side_North,Area_Side_South,Area_Side_West,Total_Bath,Age,Age_Renov,Bsmt_QC,Area_Rm_Ratio,SalePrice
5.0,2.0,2.0,830,1627,2.0,0.0,1.0,420.0,0,0,1,0,0,1,0,1,0,0,0,2.0,108,2,2391.0,162.7,139500
7.0,3.0,4.0,660,1320,3.0,0.0,3.0,400.0,0,0,1,0,0,0,1,0,1,0,0,2.5,4,4,1980.0,220.0,162000
4.0,2.0,3.0,772,1123,2.0,0.0,1.0,264.0,0,0,0,1,0,0,1,1,0,0,0,1.0,68,57,2196.0,280.75,100000
5.0,2.0,3.0,874,874,2.0,0.0,2.0,288.0,0,1,0,0,1,0,0,0,0,1,0,2.0,38,3,2592.0,174.8,126500
7.0,3.0,3.0,1553,2730,3.0,3.0,3.0,576.0,1,0,1,0,1,0,0,0,0,0,1,3.5,21,20,4506.0,341.25,301000
6.0,2.0,4.0,905,1786,3.0,0.0,2.0,684.0,0,0,1,0,0,0,1,0,0,0,1,3.5,10,10,2472.0,255.14,204750
4.0,2.0,0.0,1040,1040,2.0,0.0,1.0,420.0,0,1,0,0,0,1,0,0,1,0,0,2.0,60,59,0.0,173.33,90000
5.0,2.0,3.0,1377,2350,2.0,0.0,1.0,393.0,0,0,1,0,0,1,0,1,0,0,0,2.0,88,48,2919.0,235.0,130000
5.0,2.0,4.0,884,1770,2.0,0.0,2.0,530.0,1,0,1,0,1,0,0,0,1,0,0,2.5,38,38,1800.0,252.86,155000
5.0,2.0,3.0,1269,1269,2.0,2.0,1.0,308.0,0,1,0,0,1,0,0,0,1,0,0,1.5,48,48,3807.0,211.5,155000
5.0,2.0,3.0,1039,1039,2.0,0.0,1.0,504.0,0,1,0,0,0,0,1,0,0,0,1,2.5,45,45,3117.0,173.17,131500
6.0,2.0,3.0,1520,1520,2.0,4.0,2.0,364.0,1,0,0,1,1,0,0,0,1,0,0,2.0,55,38,3468.0,217.14,153000
8.0,3.0,5.0,1704,1704,3.0,4.0,2.0,772.0,1,1,0,0,0,0,1,0,1,0,0,3.0,3,2,5112.0,243.43,306000
9.0,3.0,5.0,1686,1686,4.0,4.0,3.0,899.0,1,1,0,0,0,0,1,0,1,0,0,3.0,0,0,6744.0,281.0,332200
8.0,3.0,4.0,1646,1646,3.0,4.0,2.0,800.0,1,1,0,0,0,0,1,0,0,1,0,3.0,1,0,4914.0,235.14,293077
4.0,2.0,3.0,914,914,2.0,0.0,1.0,270.0,0,1,0,0,0,1,0,0,1,0,0,1.0,46,46,2742.0,228.5,128000
6.0,2.0,3.0,1149,1616,3.0,0.0,1.0,216.0,0,1,0,0,0,1,0,1,0,0,0,2.0,81,3,3447.0,323.2,152000
4.0,2.0,3.0,720,1192,2.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,0,0,1.5,57,56,2160.0,198.67,135000
6.0,2.0,3.0,1178,2210,1.0,0.0,1.0,205.0,0,0,1,0,0,1,0,1,0,0,0,2.0,127,57,3024.0,276.25,117500
6.0,2.0,3.0,866,1296,2.0,0.0,1.0,576.0,0,0,0,1,0,1,0,1,0,0,0,1.0,80,57,2535.0,216.0,127500
6.0,2.0,3.0,546,1092,2.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,2.5,38,1,1638.0,182.0,98000
7.0,2.0,4.0,896,1652,3.0,0.0,2.0,473.0,1,0,0,1,0,0,1,0,0,1,0,3.5,16,3,1269.0,275.33,203135
7.0,3.0,4.0,909,1716,3.0,3.0,2.0,512.0,0,0,1,0,0,0,1,0,0,0,1,2.5,13,13,2640.0,245.14,191000
5.0,2.0,0.0,1014,1014,2.0,0.0,2.0,267.0,0,1,0,0,0,1,0,0,1,0,0,1.0,52,52,0.0,169.0,98000
5.0,2.0,4.0,1200,1200,2.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,6.0,22,21,4800.0,240.0,179000
8.0,3.0,5.0,1432,1432,3.0,4.0,3.0,492.0,1,1,0,0,0,0,1,0,1,0,0,2.0,3,3,4266.0,204.57,245000
7.0,3.0,5.0,1680,1680,3.0,3.0,3.0,583.0,0,1,0,0,0,0,1,0,1,0,0,3.0,11,10,4950.0,240.0,213250
4.0,2.0,0.0,869,869,2.0,0.0,1.0,390.0,0,1,0,0,0,1,0,1,0,0,0,1.0,60,58,0.0,289.67,89900
7.0,2.0,4.0,885,1718,2.0,3.0,3.0,427.0,1,0,1,0,0,0,1,0,1,0,0,2.5,11,11,2496.0,245.43,185000
6.0,2.0,3.0,525,1092,2.0,0.0,1.0,264.0,1,0,1,0,1,0,0,0,1,0,0,1.5,34,34,1575.0,182.0,113500
3.0,2.0,3.0,715,715,2.0,0.0,1.0,660.0,0,1,0,0,1,0,0,0,1,0,0,1.0,77,56,2145.0,178.75,68000
7.0,3.0,5.0,1560,1560,3.0,0.0,3.0,573.0,0,1,0,0,0,0,1,0,0,1,0,2.0,7,7,4680.0,222.86,201000
7.0,3.0,4.0,866,1768,3.0,0.0,2.0,603.0,0,0,1,0,0,0,1,0,1,0,0,2.5,3,3,2598.0,252.57,226700
7.0,3.0,4.0,848,1598,3.0,4.0,3.0,433.0,0,0,1,0,0,0,1,0,1,0,0,2.5,2,1,2544.0,228.29,201490
5.0,2.0,4.0,990,990,2.0,0.0,1.0,528.0,0,1,0,0,0,0,1,0,0,0,1,2.0,14,14,2970.0,198.0,155000
5.0,2.0,4.0,941,941,3.0,0.0,1.0,564.0,1,0,0,1,1,0,0,0,1,0,0,2.0,31,31,2823.0,235.25,145000
6.0,2.0,2.0,751,1362,2.0,0.0,3.0,502.0,0,0,1,0,0,1,0,1,0,0,0,2.0,88,9,1222.0,227.0,128000
6.0,2.0,4.0,940,1690,2.0,3.0,2.0,442.0,0,0,1,0,0,0,1,0,1,0,0,3.5,7,7,2745.0,241.43,187000
6.0,2.0,4.0,1072,1072,2.0,0.0,3.0,525.0,1,0,0,1,0,1,0,0,0,0,1,2.0,4,3,1641.0,214.4,145500
4.0,2.0,3.0,572,572,2.0,0.0,1.0,200.0,0,1,0,0,0,1,0,1,0,0,0,1.0,84,59,1716.0,143.0,75000
7.0,3.0,4.0,1546,1546,3.0,0.0,2.0,796.0,1,1,0,0,0,0,1,0,0,0,1,2.0,2,1,4638.0,220.86,217000
7.0,3.0,4.0,1346,1346,3.0,3.0,3.0,660.0,1,1,0,0,0,0,1,0,0,1,0,3.0,2,2,4008.0,224.33,220000
6.0,2.0,3.0,1012,1790,2.0,3.0,2.0,484.0,0,0,1,0,1,0,0,0,1,0,0,3.0,34,34,2196.0,223.75,165150
6.0,2.0,4.0,1026,1026,2.0,0.0,1.0,576.0,0,0,0,1,1,0,0,0,0,0,1,2.0,30,30,3760.0,205.2,147000
7.0,3.0,4.0,1504,1504,3.0,3.0,3.0,478.0,1,1,0,0,0,0,1,0,0,0,1,3.0,13,13,4512.0,250.67,203000
5.0,2.0,3.0,1700,1700,3.0,4.0,2.0,447.0,0,1,0,0,1,0,0,0,1,0,0,2.0,51,51,4194.0,283.33,165500
3.0,2.0,3.0,864,864,2.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,1,2.0,94,58,2592.0,172.8,67000
6.0,2.0,3.0,1020,1851,3.0,2.0,2.0,440.0,1,0,1,0,1,0,0,0,1,0,0,2.5,43,14,2466.0,264.43,187000
6.0,3.0,4.0,756,1512,3.0,0.0,1.0,440.0,1,0,1,0,0,0,1,0,1,0,0,3.5,9,9,2268.0,378.0,180000
6.0,2.0,3.0,759,1298,2.0,4.0,1.0,240.0,0,0,0,1,0,1,0,0,0,1,0,2.0,86,2,1953.0,162.25,146500
7.0,3.0,3.0,1673,1673,3.0,3.0,2.0,583.0,0,1,0,0,0,0,1,0,0,0,1,3.0,7,7,5019.0,239.0,270000
6.0,2.0,4.0,996,996,3.0,0.0,1.0,564.0,0,0,0,1,0,0,1,0,0,0,1,2.0,18,18,2808.0,199.2,147000
6.0,2.0,3.0,816,1224,2.0,0.0,1.0,280.0,0,0,0,1,1,0,0,0,1,0,0,2.0,62,6,2448.0,244.8,132000
4.0,1.0,3.0,840,1374,2.0,0.0,3.0,338.0,0,0,0,1,0,0,1,1,0,0,0,1.0,89,59,2520.0,229.0,105000
5.0,2.0,3.0,936,1716,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,3.0,96,8,1560.0,190.67,135900
7.0,3.0,4.0,1143,1143,3.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,1,1.5,1,1,4572.0,228.6,147000
9.0,3.0,5.0,1652,1652,4.0,5.0,3.0,840.0,1,1,0,0,0,0,1,0,1,0,0,3.0,3,2,4956.0,275.33,325000
5.0,3.0,3.0,1054,1054,2.0,0.0,1.0,240.0,0,1,0,0,1,0,0,0,0,0,1,1.0,61,15,3138.0,175.67,124000
5.0,2.0,3.0,935,935,2.0,0.0,1.0,288.0,1,1,0,0,1,0,0,0,0,0,1,2.0,41,41,2805.0,187.0,137000
4.0,2.0,3.0,1313,2377,3.0,3.0,1.0,528.0,0,0,0,1,0,1,0,1,0,0,0,2.0,94,59,3939.0,297.12,142900
5.0,2.0,3.0,1122,1122,3.0,0.0,1.0,528.0,0,1,0,0,1,0,0,1,0,0,0,2.0,60,3,2772.0,187.0,147000
5.0,2.0,3.0,1180,1180,2.0,0.0,2.0,477.0,0,1,0,0,1,0,0,0,1,0,0,1.5,39,39,3540.0,196.67,128000
7.0,2.0,3.0,815,1690,2.0,4.0,1.0,225.0,0,0,0,1,0,1,0,1,0,0,0,1.0,90,56,2445.0,241.43,144000
8.0,3.0,4.0,1370,1370,3.0,4.0,2.0,484.0,1,1,0,0,0,0,1,0,1,0,0,2.0,4,4,4110.0,228.33,205000
5.0,2.0,3.0,1486,1486,2.0,0.0,3.0,480.0,0,1,0,0,0,0,1,0,0,0,1,2.0,45,10,4458.0,212.29,167000
5.0,2.0,3.0,676,1131,2.0,0.0,1.0,200.0,0,0,0,1,1,0,0,1,0,0,0,1.5,68,59,2028.0,226.2,66500
8.0,3.0,4.0,1565,2799,3.0,3.0,3.0,704.0,1,0,1,0,0,0,1,0,1,0,0,3.5,13,13,3858.0,349.88,315000
7.0,3.0,4.0,728,1456,3.0,3.0,3.0,440.0,0,0,1,0,0,0,1,0,0,0,1,2.5,1,1,2184.0,182.0,155835
8.0,3.0,4.0,1734,1734,3.0,0.0,2.0,528.0,0,1,0,0,0,0,1,0,1,0,0,3.0,14,13,4761.0,289.0,239500
9.0,3.0,5.0,1531,1531,4.0,4.0,3.0,700.0,1,1,0,0,0,0,1,0,1,0,0,3.0,3,3,6016.0,255.17,300000
8.0,3.0,4.0,1922,1922,3.0,5.0,3.0,692.0,1,1,0,0,0,0,1,0,0,1,0,3.0,5,5,5766.0,320.33,282000
5.0,2.0,3.0,1144,1144,2.0,4.0,2.0,336.0,1,1,0,0,1,0,0,0,1,0,0,1.0,47,47,3432.0,190.67,120000
7.0,2.0,4.0,1363,1363,2.0,3.0,1.0,439.0,0,1,0,0,1,0,0,0,0,0,1,2.0,54,3,4155.0,272.6,241500
9.0,4.0,4.0,1866,1866,4.0,4.0,3.0,870.0,1,1,0,0,0,0,1,0,1,0,0,3.0,0,0,5574.0,266.57,336860
3.0,2.0,3.0,1077,1077,2.0,4.0,1.0,210.0,0,1,0,0,0,1,0,1,0,0,0,1.0,84,56,2014.0,179.5,91000
8.0,3.0,4.0,1550,1550,3.0,0.0,3.0,528.0,0,1,0,0,0,0,1,0,1,0,0,2.5,1,0,4650.0,310.0,207500
7.0,3.0,5.0,1646,1646,4.0,4.0,3.0,482.0,1,1,0,0,0,0,1,0,0,1,0,3.5,4,3,4782.0,329.2,250000
7.0,3.0,4.0,1248,1248,3.0,0.0,3.0,438.0,1,1,0,0,0,0,1,0,0,0,0,2.0,1,0,3744.0,249.6,167240
7.0,3.0,4.0,1245,1245,3.0,0.0,2.0,495.0,0,1,0,0,0,0,1,0,1,0,0,2.0,4,3,3705.0,249.0,178000
6.0,2.0,3.0,1052,1052,2.0,0.0,3.0,311.0,1,1,0,0,1,0,0,0,1,0,0,2.0,44,44,3156.0,175.33,127000
6.0,2.0,3.0,1829,1829,2.0,0.0,2.0,535.0,1,1,0,0,1,0,0,0,1,0,0,3.0,43,43,5487.0,228.62,218500
4.0,2.0,3.0,952,952,2.0,0.0,1.0,283.0,0,1,0,0,1,0,0,0,1,0,0,1.0,52,52,2856.0,238.0,135750
7.0,3.0,4.0,1480,1480,3.0,0.0,2.0,620.0,1,1,0,0,0,0,1,0,1,0,0,3.0,7,1,4440.0,211.43,214000
8.0,3.0,4.0,1844,1844,3.0,4.0,3.0,620.0,1,1,0,0,0,0,1,0,0,0,1,3.0,4,3,7376.0,263.43,257000
6.0,2.0,3.0,825,1497,2.0,0.0,1.0,672.0,0,0,0,1,0,1,0,1,0,0,0,2.0,71,8,2475.0,299.4,157000
5.0,2.0,3.0,976,976,2.0,0.0,1.0,215.0,0,1,0,0,1,0,0,1,0,0,0,2.0,64,56,2928.0,195.2,102000
5.0,2.0,4.0,964,964,2.0,0.0,1.0,432.0,0,1,0,0,0,1,0,0,0,1,0,2.0,88,3,2628.0,192.8,163500
7.0,3.0,4.0,1501,1501,3.0,0.0,2.0,577.0,1,1,0,0,0,0,1,0,0,0,1,3.0,10,10,4470.0,250.17,204000
5.0,2.0,3.0,1560,1560,2.0,3.0,1.0,313.0,1,1,0,0,1,0,0,0,0,0,1,1.0,53,53,3450.0,222.86,103500
6.0,1.0,3.0,1440,3395,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,1,0,2.0,93,12,2880.0,242.5,200000
5.0,2.0,3.0,864,864,2.0,0.0,1.0,399.0,0,1,0,0,1,0,0,0,0,1,0,1.5,49,49,2592.0,144.0,118000
7.0,3.0,4.0,1525,1525,3.0,0.0,2.0,541.0,1,1,0,0,0,0,1,0,0,0,1,3.0,6,6,4575.0,254.17,235000
5.0,2.0,3.0,1190,1190,2.0,0.0,1.0,540.0,1,0,0,1,1,0,0,0,1,0,0,2.0,44,44,3318.0,198.33,132500
8.0,3.0,4.0,1302,1830,3.0,0.0,2.0,859.0,0,0,1,0,0,0,1,0,1,0,0,2.5,1,1,3906.0,261.43,221300
7.0,3.0,4.0,1500,1500,3.0,0.0,2.0,570.0,1,1,0,0,0,0,1,0,0,0,1,2.0,5,5,4500.0,250.0,190000
7.0,3.0,4.0,878,1762,3.0,0.0,3.0,591.0,1,0,1,0,0,0,1,0,0,0,1,2.5,4,4,2478.0,293.67,222000
7.0,3.0,4.0,1902,1902,4.0,3.0,3.0,567.0,0,1,0,0,0,0,1,0,0,1,0,3.0,51,8,5706.0,271.71,335000
8.0,3.0,4.0,1658,1658,3.0,4.0,3.0,726.0,1,1,0,0,0,0,1,0,1,0,0,2.5,1,1,4842.0,236.86,257500
9.0,3.0,4.0,1506,1506,4.0,4.0,3.0,592.0,1,1,0,0,0,0,1,0,1,0,0,2.0,0,0,4494.0,251.0,264132
5.0,2.0,3.0,899,899,3.0,0.0,3.0,288.0,1,1,0,0,0,0,1,0,0,0,1,1.0,42,5,2592.0,179.8,130000
5.0,2.0,3.0,1001,1654,2.0,4.0,1.0,336.0,0,0,0,1,1,0,0,1,0,0,0,2.0,79,27,891.0,236.29,137000
5.0,2.0,3.0,912,912,2.0,0.0,2.0,360.0,0,1,0,0,0,1,0,1,0,0,0,1.0,78,13,1560.0,182.4,99500
5.0,2.0,4.0,1373,1373,2.0,3.0,3.0,591.0,0,0,0,1,1,0,0,0,0,0,1,2.0,32,32,3957.0,274.6,160250
7.0,3.0,4.0,970,1709,3.0,0.0,1.0,380.0,1,0,1,0,0,0,1,0,0,0,1,2.0,2,2,2910.0,244.14,130000
5.0,2.0,3.0,816,816,2.0,0.0,1.0,100.0,0,1,0,0,0,1,0,1,0,0,0,1.0,85,57,2448.0,163.2,75200
6.0,2.0,4.0,1091,1091,2.0,0.0,3.0,429.0,0,0,0,1,1,0,0,0,0,1,0,1.5,16,13,1152.0,218.2,131250
6.0,2.0,3.0,1081,1081,2.0,0.0,1.0,401.0,1,1,0,0,1,0,0,0,1,0,0,2.0,48,15,3243.0,216.2,148000
5.0,2.0,3.0,1020,1020,2.0,0.0,1.0,288.0,0,1,0,0,1,0,0,0,0,0,1,2.0,44,44,3072.0,204.0,124100
7.0,4.0,3.0,999,999,4.0,0.0,2.0,588.0,1,0,0,1,1,0,0,0,1,0,0,2.0,47,1,2832.0,166.5,178400
4.0,2.0,4.0,1440,1440,2.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,1,4.0,30,30,4320.0,180.0,150000
7.0,3.0,4.0,853,1753,2.0,2.0,2.0,534.0,1,0,1,0,0,0,1,0,0,0,1,3.5,9,8,2559.0,250.43,217000
8.0,3.0,4.0,1116,1964,3.0,4.0,3.0,760.0,1,0,1,0,0,0,1,0,1,0,0,2.5,1,0,4400.0,245.5,252000
7.0,3.0,4.0,1141,1141,3.0,0.0,2.0,484.0,0,1,0,0,0,0,1,0,0,0,1,2.5,3,3,4564.0,190.17,152000
7.0,2.0,3.0,854,854,2.0,0.0,1.0,576.0,0,0,0,1,0,1,0,1,0,0,0,1.0,78,6,2496.0,170.8,132000
6.0,2.0,2.0,885,1182,2.0,0.0,1.0,378.0,0,0,0,1,1,0,0,1,0,0,0,1.5,61,56,2310.0,236.4,120000
9.0,4.0,5.0,1625,2091,4.0,4.0,2.0,521.0,1,0,1,0,0,0,1,0,1,0,0,3.5,1,0,6424.0,261.38,338500
4.0,2.0,3.0,985,985,2.0,0.0,1.0,676.0,0,1,0,0,0,1,0,0,1,0,0,1.5,90,16,1728.0,246.25,105000
7.0,2.0,4.0,729,1446,2.0,3.0,1.0,406.0,0,0,1,0,0,0,1,0,1,0,0,3.0,12,11,2187.0,241.0,175000
7.0,2.0,4.0,1156,2022,2.0,3.0,3.0,505.0,1,0,1,0,1,0,0,0,0,0,1,2.5,31,31,3480.0,252.75,192000
7.0,3.0,4.0,847,1948,3.0,4.0,3.0,434.0,0,0,1,0,0,0,1,0,0,0,1,2.5,2,1,2541.0,243.5,195000
8.0,3.0,4.0,786,1590,3.0,0.0,2.0,676.0,0,0,1,0,0,0,1,0,1,0,0,2.5,1,1,2304.0,265.0,210000
7.0,3.0,4.0,847,1948,3.0,4.0,3.0,434.0,1,0,1,0,0,0,1,0,1,0,0,2.5,4,4,2541.0,243.5,211000
4.0,2.0,3.0,757,1324,2.0,0.0,1.0,240.0,0,0,0,1,0,1,0,1,0,0,0,1.0,73,59,2016.0,220.67,128000
6.0,2.0,3.0,1425,1425,2.0,4.0,2.0,576.0,1,1,0,0,1,0,0,0,1,0,0,2.0,44,44,4275.0,203.57,180500
5.0,2.0,3.0,1422,2337,2.0,0.0,1.0,560.0,0,0,1,0,0,1,0,1,0,0,0,2.0,107,57,1986.0,233.7,90000
5.0,2.0,3.0,908,908,2.0,0.0,1.0,512.0,0,0,0,1,0,0,1,0,1,0,0,1.0,67,11,2466.0,227.0,138500
7.0,3.0,4.0,738,1492,3.0,0.0,3.0,440.0,0,0,1,0,0,0,1,0,1,0,0,2.5,0,0,2214.0,186.5,169985
5.0,2.0,3.0,1150,1150,2.0,0.0,2.0,288.0,0,1,0,0,1,0,0,0,1,0,0,1.0,45,45,3450.0,191.67,146000
7.0,3.0,4.0,1080,2097,3.0,3.0,1.0,678.0,0,0,1,0,0,0,1,0,0,0,1,3.0,15,15,3240.0,233.0,228000
5.0,2.0,3.0,1256,1256,3.0,0.0,2.0,311.0,0,1,0,0,0,0,1,0,1,0,0,2.5,49,49,3768.0,209.33,159000
8.0,3.0,4.0,1095,1939,3.0,4.0,2.0,1053.0,0,0,1,0,0,0,1,0,1,0,0,2.5,0,0,3285.0,242.38,266000
5.0,2.0,3.0,816,1566,3.0,0.0,1.0,450.0,1,0,0,1,0,0,1,1,0,0,0,1.5,82,56,2448.0,223.71,139000
4.0,2.0,3.0,784,784,2.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,2.0,53,53,2352.0,196.0,91900
8.0,3.0,4.0,1500,1500,3.0,4.0,2.0,674.0,1,1,0,0,0,0,1,0,0,0,1,2.0,1,1,4467.0,214.29,212999
9.0,3.0,5.0,1850,1850,3.0,4.0,3.0,772.0,1,1,0,0,0,0,1,0,1,0,0,3.0,2,1,5499.0,231.25,326000
6.0,3.0,4.0,813,1515,3.0,4.0,3.0,393.0,0,0,1,0,0,0,1,0,1,0,0,2.5,4,4,2367.0,189.38,179000
8.0,3.0,5.0,1537,1537,3.0,0.0,3.0,788.0,1,1,0,0,0,0,1,0,0,1,0,3.0,2,1,4554.0,192.12,294000
6.0,2.0,3.0,483,987,2.0,0.0,1.0,288.0,1,0,1,0,1,0,0,0,1,0,0,2.5,37,37,1449.0,197.4,97000
7.0,3.0,4.0,1391,1962,3.0,0.0,2.0,868.0,0,0,1,0,0,0,1,0,0,0,1,2.5,0,0,5564.0,280.29,239799
5.0,2.0,3.0,1433,1433,2.0,4.0,1.0,441.0,0,1,0,0,1,0,0,0,1,0,0,2.0,45,16,3753.0,204.71,161000
6.0,3.0,4.0,848,848,3.0,0.0,3.0,420.0,1,1,0,0,0,0,1,0,0,0,1,2.0,5,5,2544.0,282.67,136500
6.0,2.0,3.0,483,987,3.0,0.0,1.0,264.0,1,0,1,0,1,0,0,0,1,0,0,1.5,37,2,1449.0,197.4,118000
4.0,2.0,3.0,845,845,2.0,0.0,1.0,360.0,0,1,0,0,1,0,0,0,0,1,0,2.0,25,1,2535.0,211.25,129500
7.0,3.0,3.0,952,1548,4.0,0.0,1.0,672.0,0,0,0,1,0,1,0,1,0,0,0,2.5,84,2,2856.0,309.6,205000
6.0,3.0,3.0,2515,2515,2.0,3.0,2.0,484.0,0,1,0,0,0,0,1,0,0,1,0,4.0,50,32,6105.0,279.44,200624
8.0,3.0,5.0,1694,1694,3.0,4.0,2.0,856.0,1,1,0,0,0,0,1,0,1,0,0,2.0,1,0,5082.0,242.0,322400
8.0,3.0,4.0,1602,1602,3.0,4.0,2.0,810.0,1,1,0,0,0,0,1,0,0,0,1,3.0,2,2,4734.0,228.86,293200
9.0,4.0,5.0,1684,1684,4.0,5.0,2.0,564.0,1,1,0,0,0,0,1,0,1,0,0,2.0,3,3,5052.0,280.67,266000
6.0,2.0,3.0,918,1683,2.0,3.0,2.0,440.0,1,0,1,0,1,0,0,0,0,0,1,2.5,31,31,2754.0,240.43,172500
5.0,2.0,3.0,1188,1869,2.0,0.0,1.0,456.0,0,0,0,1,0,1,0,1,0,0,0,1.0,119,13,3264.0,267.0,124900
6.0,2.0,3.0,1432,1432,3.0,4.0,1.0,216.0,0,1,0,0,0,1,0,1,0,0,0,1.0,86,59,3066.0,238.67,149000
7.0,3.0,4.0,1414,1414,3.0,0.0,2.0,494.0,1,1,0,0,0,0,1,0,0,0,1,2.0,6,6,4242.0,235.67,185500
8.0,3.0,4.0,1358,1358,3.0,3.0,1.0,418.0,0,1,0,0,0,0,1,0,0,0,1,2.5,4,4,4044.0,271.6,220000
8.0,3.0,4.0,1496,1496,3.0,0.0,3.0,474.0,1,1,0,0,0,0,1,0,1,0,0,2.0,0,0,4488.0,213.71,225000
6.0,2.0,3.0,932,932,3.0,4.0,1.0,306.0,0,1,0,0,1,0,0,0,1,0,0,1.0,57,57,2796.0,233.0,124000
3.0,2.0,0.0,1040,1040,2.0,0.0,1.0,400.0,0,1,0,0,0,1,0,0,1,0,0,2.0,59,59,0.0,173.33,92900
5.0,2.0,3.0,1072,1072,2.0,0.0,1.0,1184.0,0,1,0,0,0,1,0,1,0,0,0,2.0,84,59,3216.0,214.4,126500
4.0,2.0,3.0,864,864,2.0,0.0,1.0,576.0,0,1,0,0,1,0,0,0,1,0,0,1.0,36,36,2592.0,172.8,111250
8.0,3.0,4.0,997,2285,3.0,3.0,3.0,648.0,1,0,1,0,0,0,1,0,1,0,0,2.5,7,7,2907.0,285.62,248000
5.0,2.0,3.0,1117,1117,2.0,0.0,1.0,264.0,0,1,0,0,1,0,0,0,1,0,0,1.0,45,45,3351.0,186.17,136870
6.0,3.0,4.0,848,848,3.0,0.0,3.0,420.0,1,1,0,0,0,0,1,0,0,0,1,2.0,3,3,2544.0,212.0,133000
5.0,2.0,3.0,1048,1048,2.0,0.0,1.0,286.0,1,1,0,0,1,0,0,0,1,0,0,2.0,51,51,3144.0,174.67,135000
4.0,2.0,4.0,936,936,2.0,0.0,1.0,288.0,1,1,0,0,1,0,0,0,1,0,0,1.0,39,39,2808.0,234.0,111900
5.0,2.0,3.0,1283,1283,2.0,0.0,1.0,506.0,0,1,0,0,1,0,0,0,1,0,0,2.0,46,28,2793.0,213.83,140000
4.0,2.0,0.0,1120,1588,2.0,4.0,3.0,680.0,0,0,0,1,1,0,0,0,0,0,1,2.0,49,49,0.0,226.86,134432
8.0,3.0,4.0,1203,2526,3.0,3.0,2.0,844.0,1,0,1,0,0,0,1,0,1,0,0,3.5,12,12,3495.0,315.75,290000
7.0,3.0,4.0,988,1873,3.0,3.0,2.0,597.0,0,0,1,0,0,0,1,0,0,0,1,2.5,8,8,2964.0,267.57,235500
6.0,2.0,3.0,940,1416,3.0,0.0,1.0,400.0,0,0,0,1,0,1,0,1,0,0,0,1.5,106,2,2340.0,202.29,156500
6.0,2.0,4.0,953,1664,2.0,3.0,2.0,460.0,0,0,1,0,0,0,1,0,1,0,0,2.5,6,6,2859.0,237.71,172400
7.0,3.0,4.0,1428,1428,3.0,0.0,3.0,480.0,0,1,0,0,0,0,1,0,1,0,0,2.0,1,0,4284.0,238.0,182000
6.0,3.0,4.0,1093,2814,3.0,3.0,3.0,614.0,1,0,1,0,0,0,1,0,0,0,1,3.0,13,6,3231.0,312.67,260000
5.0,2.0,3.0,819,819,3.0,0.0,0.0,0.0,0,1,0,0,0,1,0,1,0,0,0,1.0,87,56,1830.0,204.75,72000
3.0,1.0,3.0,808,1344,2.0,0.0,0.0,0.0,0,0,1,0,0,0,1,1,0,0,0,2.0,93,58,1072.0,168.0,82375
6.0,2.0,3.0,1378,2119,2.0,3.0,2.0,583.0,1,0,0,1,1,0,0,0,1,0,0,2.5,37,37,2067.0,302.71,158000
5.0,2.0,3.0,1072,1285,2.0,0.0,1.0,240.0,0,0,0,1,1,0,0,1,0,0,0,2.0,60,7,2016.0,214.17,127000
7.0,3.0,4.0,1433,1433,3.0,3.0,2.0,528.0,1,1,0,0,1,0,0,0,0,0,1,2.5,23,23,4299.0,358.25,270000
8.0,3.0,4.0,1496,2132,3.0,4.0,3.0,612.0,0,0,0,1,1,0,0,0,0,0,1,2.5,26,0,4488.0,426.4,316600
6.0,2.0,3.0,1357,1357,4.0,4.0,2.0,312.0,1,0,0,1,1,0,0,0,0,0,1,2.0,49,2,3057.0,271.4,177000
7.0,3.0,4.0,2196,2196,3.0,3.0,2.0,701.0,1,1,0,0,1,0,0,0,0,0,1,2.0,19,18,6474.0,313.71,271900
5.0,2.0,4.0,616,1304,2.0,4.0,3.0,336.0,0,0,1,0,0,0,1,0,0,1,0,1.5,32,32,792.0,326.0,115000
8.0,2.0,3.0,938,2358,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,0,2.0,136,21,1368.0,294.75,122000
8.0,3.0,4.0,2726,2726,3.0,4.0,3.0,691.0,0,1,0,0,1,0,0,0,0,1,0,2.5,21,21,837.0,454.33,315000
